year,relative_yield,density
2000,1.4736842105263157,0.327813763080198
2000,1.480952380952381,0.31394688303931195
2000,1.488220551378446,0.30046755881629417
2000,1.4954887218045112,0.2873780112907483
2000,1.5027568922305765,0.27467964937685163
2000,1.5100250626566416,0.2623730967913887
2000,1.5172932330827067,0.2504582205889331
2000,1.524561403508772,0.2389341612472414
2000,1.531829573934837,0.22779936408477153
2000,1.5390977443609022,0.21705161179297727
2000,1.5463659147869675,0.20668805786854574
2000,1.5536340852130326,0.19670526073491904
2000,1.5609022556390977,0.1870992183481676
2000,1.5681704260651628,0.17786540308943766
2000,1.575438596491228,0.16899879675460383
2000,1.5827067669172932,0.16049392546132196
2000,1.5899749373433583,0.1523448943042057
2000,1.5972431077694236,0.1445454216002307
2000,1.6045112781954887,0.13708887257851327
2000,1.6117794486215538,0.12996829238119498
2000,1.619047619047619,0.12317643825514224
2000,1.6263157894736842,0.11670581082737781
2000,1.6335839598997492,0.11054868437048417
2000,1.6408521303258146,0.10469713597753001
2000,1.6481203007518797,0.09914307357922303
2000,1.6553884711779447,0.09387826274890318
2000,1.66265664160401,0.08889435225353837
2000,1.6699248120300751,0.08418289832097674
2000,1.6771929824561402,0.07973538760526373
2000,1.6844611528822055,0.07554325884277853
2000,1.6917293233082706,0.07159792320220537
2000,1.6989974937343357,0.06789078334088461
2000,1.706265664160401,0.06441325118884746
2000,1.7135338345864661,0.06115676448977134
2000,1.7208020050125312,0.058112802135194555
2000,1.7280701754385965,0.055272898334574216
2000,1.7353383458646616,0.05262865566914525
2000,1.7426065162907267,0.050171757082051176
2000,1.749874686716792,0.04789397686087265
2000,1.7571428571428571,0.045787190671487205
2000,1.7644110275689222,0.04384338470418216
2000,1.7716791979949875,0.04205466399413711
2000,1.7789473684210526,0.04041325997882306
2000,1.7862155388471177,0.03891153735457553
2000,1.793483709273183,0.037542000293630806
2000,1.800751879699248,0.03629729808131272
2000,1.8080200501253132,0.035170230230876405
2000,1.8152882205513785,0.03415375113080999
2000,1.8225563909774436,0.03324097427621778
2000,1.8298245614035087,0.03242517613232312
2000,1.8370927318295738,0.03169979967419474
2000,1.844360902255639,0.031058457642576268
2000,1.8516290726817042,0.030494935551251254
2000,1.8588972431077693,0.030003194476763712
2000,1.8661654135338346,0.02957737365660189
2000,1.8734335839598997,0.0292117929171987
2000,1.8807017543859648,0.028900954948367048
2000,1.88796992481203,0.028639547436129613
2000,1.8952380952380952,0.028422445061373557
2000,1.9025062656641603,0.028244711367415194
2000,1.9097744360902256,0.02810160049544572
2000,1.9170426065162907,0.02798855878299038
2000,1.9243107769423557,0.02790122621699325
2000,1.931578947368421,0.0278354377299717
2000,1.9388471177944862,0.02778722432490217
2000,1.9461152882205512,0.02775281401212691
2000,1.9533834586466166,0.02772863253963231
2000,1.9606516290726816,0.027711303896558178
2000,1.9679197994987467,0.027697650568764238
2000,1.975187969924812,0.02768469352470941
2000,1.9824561403508771,0.027669651909790885
2000,1.9897243107769422,0.02764994242763545
2000,1.9969924812030075,0.02762317838762441
2000,2.0042606516290724,0.02758716839914715
2000,2.0115288220551375,0.027539914694695793
2000,2.018796992481203,0.027479611065906063
2000,2.026065162907268,0.027404640398988104
2000,2.033333333333333,0.027313571798637765
2000,2.0406015037593983,0.027205157292438303
2000,2.0478696741854634,0.02707832811091015
2000,2.0551378446115285,0.02693219054170042
2000,2.062406015037594,0.026766021359877813
2000,2.069674185463659,0.02657926283986569
2000,2.076942355889724,0.026371517358158392
2000,2.0842105263157893,0.026142541599577632
2000,2.0914786967418544,0.025892240383387492
